isin,feature_date,nav,return_1d,return_7d,return_30d,ma_7,ma_30,ma_90,volatility_30,momentum,target_nav_1d,target_nav_30d,target_nav_90d
LU0348825331,2025-09-15,71.9268,0.00151634,0.03388856,0.09038484,70.599314,67.194027,,0.01106131,,72.1006,,
LU0348825331,2025-09-16,72.1006,0.00241635,0.02679909,0.08693935,71.051171,67.504537,,0.01105855,,73.3554,,
LU0348825331,2025-09-17,73.3554,0.01740346,0.03714208,0.1031219,71.592057,67.827973,,0.01117564,,72.7173,,
LU0348825331,2025-09-18,72.7173,-0.00869875,0.02423781,0.09862123,71.948986,68.12128,,0.01143564,,72.6926,,
LU0348825331,2025-09-19,72.6926,-0.00033967,0.01217941,0.10053761,72.229586,68.412963,,0.01144469,,72.3473,,
LU0348825331,2025-09-22,72.3473,-0.00475014,0.00584622,0.08122572,72.422557,68.703767,,0.01143832,,72.1547,,
LU0348825331,2025-09-23,72.1547,-0.00266216,0.00075034,0.05182698,72.470671,68.981807,,0.01150564,,73.0011,,
LU0348825331,2025-09-24,73.0011,0.01173035,-0.00482991,0.07083857,72.624143,69.281863,,0.01158217,,73.31,,
LU0348825331,2025-09-25,73.31,0.00423144,0.00815074,0.08943599,72.796914,69.531247,,0.01068185,,72.0926,,
LU0348825331,2025-09-26,72.0926,-0.01660619,-0.00825394,0.07868151,72.616514,69.735513,,0.01128317,,73.5291,,
LU0348825331,2025-09-29,73.5291,0.01992576,0.01633509,0.0909184,72.732486,69.975363,,0.01167815,,74.3501,,
LU0348825331,2025-09-30,74.3501,0.01116565,0.03042629,0.075121,72.969271,70.2371,,0.01175651,,75.4414,,
LU0348825331,2025-10-02,75.4414,0.01467786,0.03342826,0.09813928,73.411286,70.545493,,0.0118058,,75.125,,
LU0348825331,2025-10-03,75.125,-0.00419398,0.02475788,0.09435089,73.835614,70.84793,,0.01185072,,74.6475,,
LU0348825331,2025-10-06,74.6475,-0.00635607,0.03543914,0.10896606,74.070814,71.10577,,0.01188945,,74.4495,,
LU0348825331,2025-10-08,74.4495,-0.00265247,0.01251749,0.07995492,74.2336,71.300773,,0.01124531,,74.4166,,
LU0348825331,2025-10-09,74.4166,-0.00044191,0.00089442,0.06967739,74.5656,71.50893,,0.01113791,,72.2857,,
LU0348825331,2025-10-10,72.2857,-0.02863474,-0.04182982,0.02943514,74.387971,71.675397,,0.01219364,,70.8644,,
LU0348825331,2025-10-13,70.8644,-0.01966226,-0.05671348,0.00192285,73.890014,71.809743,,0.01272627,,69.5061,,
LU0348825331,2025-10-14,69.5061,-0.01916759,-0.06887572,-0.02099258,73.042114,71.87991,,0.01321764,,70.8841,,
LU0348825331,2025-10-15,70.8841,0.0198256,-0.04789018,-0.01300233,72.436271,71.937543,,0.01287056,,70.955,,
LU0348825331,2025-10-16,70.955,0.00100022,-0.0465165,-0.01351096,71.908771,72.012733,,0.01279507,,69.1313,,
LU0348825331,2025-10-17,69.1313,-0.02570221,-0.04363795,-0.04118274,71.149029,72.028843,,0.01367306,,70.5716,,
LU0348825331,2025-10-20,70.5716,0.02083427,-0.00413183,-0.03794949,70.599743,72.137473,,0.01364281,,71.4012,,
LU0348825331,2025-10-21,71.4012,0.01175544,0.02726523,-0.01809886,70.473386,72.219593,,0.01313459,,70.6255,,
LU0348825331,2025-10-22,70.6255,-0.01086396,-0.00364821,-0.02843618,70.439257,72.254803,,0.01322449,,70.68,,
LU0348825331,2025-10-23,70.68,0.00077168,-0.0038757,-0.02304578,70.606957,72.270177,,0.01312464,,71.5822,,
LU0348825331,2025-10-24,71.5822,0.01276457,0.03545283,-0.00793434,70.706686,72.298637,,0.01325844,,72.7437,,
LU0348825331,2025-10-27,72.7437,0.0162261,0.03077867,-0.00352597,70.962214,72.356877,,0.01354647,,72.1733,,
LU0348825331,2025-10-28,72.1733,-0.00784123,0.01081354,-0.01550539,71.396786,72.368723,,0.01348496,,72.2138,,
LU0348825331,2025-10-30,72.2138,0.00056115,0.02248904,0.00168117,71.631386,72.37829,,0.01348307,,70.6938,,
LU0348825331,2025-10-31,70.6938,-0.02104861,0.00019525,-0.03856024,71.530329,72.331397,,0.01400375,,70.9751,,
LU0348825331,2025-11-03,70.9751,0.00397913,-0.00848116,-0.04539335,71.580271,72.252053,,0.01363221,,70.3123,,
LU0348825331,2025-11-04,70.3123,-0.00933849,-0.0334242,-0.06798787,71.527743,72.171887,,0.01364472,,70.2017,,
LU0348825331,2025-11-05,70.2017,-0.00157298,-0.02731758,-0.06553478,71.330529,72.088857,,0.01364444,,71.7701,,
LU0348825331,2025-11-06,71.7701,0.02234134,-0.00614425,-0.0385465,71.191443,72.069617,,0.01425378,,71.0786,,
LU0348825331,2025-11-07,71.0786,-0.00963493,0.00544319,-0.04527767,71.035057,72.033747,,0.01434913,,71.7624,,
LU0348825331,2025-11-10,71.7624,0.00962034,0.01109262,-0.03566677,70.970571,71.992457,,0.01429458,,71.8765,,
LU0348825331,2025-11-11,71.8765,0.00158997,0.02224646,-0.00566087,71.139529,71.944673,,0.01427349,,72.0178,,
LU0348825331,2025-11-12,72.0178,0.00196587,0.02586974,0.01627616,71.288486,71.94218,,0.01396331,,72.7092,,
LU0348825331,2025-11-13,72.7092,0.0096004,0.01308484,0.04608373,71.6309,71.91485,,0.01359179,,71.0712,,
LU0348825331,2025-11-14,71.0712,-0.0225281,-0.00010411,0.00263952,71.755114,71.805553,,0.01398591,,70.4758,,
LU0348825331,2025-11-17,70.4758,-0.00837751,-0.01792861,-0.00675358,71.570214,71.640033,,0.01371185,,69.0472,,
LU0348825331,2025-11-18,69.0472,-0.02027079,-0.03936335,-0.00121653,71.280014,71.43744,,0.01408934,,68.9276,,
LU0348825331,2025-11-19,68.9276,-0.00173215,-0.04290884,-0.02329549,70.875043,71.246777,,0.01407388,,68.6565,,
LU0348825331,2025-11-20,68.6565,-0.00393311,-0.05573848,-0.03844053,70.415043,71.053677,,0.01407605,,66.6203,,
LU0348825331,2025-11-21,66.6203,-0.02965779,-0.06262593,-0.05671039,69.643971,70.7938,,0.0148809,,67.8988,,
LU0348825331,2025-11-24,67.8988,0.01919085,-0.03656574,-0.03934918,68.956771,70.64757,,0.01467073,,68.7871,,
LU0348825331,2025-11-25,68.7871,0.01308271,-0.00376699,-0.03904742,68.630471,70.578327,,0.01453178,,68.871,,
LU0348825331,2025-11-26,68.871,0.00121971,-0.00082115,-0.0532376,68.401214,70.557157,,0.01413213,,68.6597,,
LU0348825331,2025-11-27,68.6597,-0.00306805,0.00004661,-0.04868282,68.345857,70.48301,,0.01363938,,68.5686,,
LU0348825331,2025-11-28,68.5686,-0.00132683,0.02924484,-0.05047789,68.294571,70.403463,,0.01363458,,69.1847,,
LU0348825331,2025-12-01,69.1847,0.00898516,0.01893848,-0.02134699,68.370029,70.405243,,0.01294819,,69.2025,,
LU0348825331,2025-12-02,69.2025,0.00025728,0.00603892,-0.02497496,68.738914,70.359607,,0.01236403,,68.3411,,
LU0348825331,2025-12-03,68.3411,-0.01244753,-0.00769409,-0.02803492,68.8021,70.257603,,0.01232263,,68.9866,,
LU0348825331,2025-12-04,68.9866,0.00944527,0.00476116,-0.0173087,68.8306,70.202973,,0.01234102,,69.6962,,
LU0348825331,2025-12-05,69.6962,0.01028606,0.01644485,-0.02889643,68.948486,70.17018,,0.01249619,,69.3441,,
LU0348825331,2025-12-08,69.3441,-0.00505193,0.00230398,-0.02440256,69.046257,70.095577,,0.01227844,,68.6133,,
LU0348825331,2025-12-09,68.6133,-0.01053875,-0.00851414,-0.04388231,69.052643,69.957897,,0.01196397,,68.6463,,
LU0348825331,2025-12-10,68.6463,0.00048096,0.00446583,-0.04494098,68.975729,69.84033,,0.01191881,,68.2326,,
LU0348825331,2025-12-11,68.2326,-0.00602654,-0.01092966,-0.05255923,68.837171,69.707623,,0.01193769,,69.3124,,
LU0348825331,2025-12-12,69.3124,0.01582528,-0.00550676,-0.04671761,68.975929,69.661577,,0.0117917,,67.4783,,
LU0348825331,2025-12-15,67.4783,-0.02646135,-0.0269064,-0.05055353,68.760457,69.545017,,0.01263463,,66.2751,,
LU0348825331,2025-12-16,66.2751,-0.01783092,-0.03407794,-0.05960486,68.271729,69.410443,,0.0128972,,66.8894,,
LU0348825331,2025-12-17,66.8894,0.00926894,-0.02559351,-0.03125109,67.921057,69.300033,,0.01305187,,66.4532,,
LU0348825331,2025-12-18,66.4532,-0.00652121,-0.02607844,-0.03589854,67.612471,69.122803,,0.01229929,,67.0944,,
LU0348825331,2025-12-19,67.0944,0.0096489,-0.03200005,-0.0227524,67.390771,68.989997,,0.01241228,,67.6322,,
LU0348825331,2025-12-22,67.6322,0.00801557,0.00228073,0.01518906,67.305,68.852323,,0.01236613,,67.6197,,
LU0348825331,2025-12-23,67.6197,-0.00018482,0.02028816,-0.00411053,67.063186,68.71043,,0.01235355,,67.3845,,
LU0348825331,2025-12-29,67.3845,-0.00347828,0.00740177,-0.02039045,67.049786,68.555987,,0.01233457,,67.8137,,
LU0348825331,2025-12-30,67.8137,0.00636942,0.02047305,-0.01535189,67.269586,68.392803,,0.01224539,,67.3214,,
LU0348825331,2025-12-31,67.3214,-0.0072596,0.00338329,-0.01949178,67.3313,68.26781,,0.01169683,,68.8842,,
LU0348825331,2026-01-02,68.8842,,,,,,,,,69.3689,,
LU0348825331,2026-01-05,69.3689,0.00703645,,,,,,,,70.2972,,
LU0348825331,2026-01-06,70.2972,0.01338208,,,,,,,,70.0781,,
LU0348825331,2026-01-07,70.0781,-0.00311677,,,,,,,,69.1993,,
LU0348825331,2026-01-08,69.1993,-0.01254029,,,,,,,,69.619,,
LU0348825331,2026-01-09,69.619,0.00606509,0.01066718,,,,,,,70.4772,,
LU0348825331,2026-01-12,70.4772,0.01232709,0.0159769,,69.703414,,,,,71.0812,,
LU0348825331,2026-01-13,71.0812,0.00857015,0.01115265,,70.017271,,,,,71.2553,,
LU0348825331,2026-01-14,71.2553,0.00244931,0.0167984,,70.286757,,,,,70.7757,,
LU0348825331,2026-01-15,70.7757,-0.00673073,0.02278058,,70.355114,,,,,70.8412,,
LU0348825331,2026-01-16,70.8412,0.00092546,0.01755555,,70.464129,,,,,70.1877,,
LU0348825331,2026-01-19,70.1877,-0.00922486,-0.00410771,,70.605329,,,,,70.0545,,
LU0348825331,2026-01-20,70.0545,-0.00189777,-0.01444404,,70.667543,,,,,70.3041,,
LU0348825331,2026-01-21,70.3041,0.00356294,-0.01334918,,70.642814,,,,,70.5871,,
LU0348825331,2026-01-22,70.5871,0.00402537,-0.00266476,,70.572229,,,,,70.6013,,
LU0348825331,2026-01-23,70.6013,0.00020117,-0.00338645,,70.4788,,,,,70.4622,,
LU0348825331,2026-01-26,70.4622,-0.00197022,0.00391094,,70.434014,,,,,71.1996,,
LU0348825331,2026-01-27,71.1996,0.01046519,0.01634585,,70.485214,,,,,72.6268,,
LU0348825331,2026-01-28,72.6268,0.02004506,0.0330379,,70.833657,,,,,72.6826,,
LU0348825331,2026-01-29,72.6826,0.00076831,0.02968673,,71.2091,,,,,71.2978,,
LU0348825331,2026-01-30,71.2978,-0.0190527,0.00986526,,71.351057,,,,,69.5836,,
LU0348825331,2026-02-02,69.5836,-0.02404282,-0.0124691,0.01015327,71.2077,,,,,69.8128,,
LU0348825331,2026-02-03,69.8128,0.00329388,-0.01947764,0.00639912,71.095057,,,,,69.6126,,
LU0348825331,2026-02-04,69.6126,-0.00286767,-0.04150259,-0.00973865,70.973686,,,,,69.1583,,
LU0348825331,2026-02-05,69.1583,-0.00652612,-0.04848891,-0.01312536,70.682071,,,,,68.665,,
LU0348825331,2026-02-06,68.665,-0.00713291,-0.03692681,-0.00772118,70.1161,,,,,70.2317,,
LU0348825331,2026-02-09,70.2317,0.02281657,0.00931398,0.00880076,69.765971,,,,,70.8259,,
LU0348825331,2026-02-10,70.8259,0.00846057,0.01451167,0.0049477,69.698557,,,,,71.2148,,
LU0348825331,2026-02-11,71.2148,0.00549093,0.02301595,0.00187954,69.931586,,,,,71.0236,,
LU0348825331,2026-02-12,71.0236,-0.00268484,0.02697146,-0.00325169,70.104557,70.40031,,,,69.7729,,
LU0348825331,2026-02-13,69.7729,-0.01760964,0.01613486,-0.0141687,70.127457,70.429933,,0.01053501,,70.3633,,
LU0348825331,2026-02-16,70.3633,0.00846174,0.0018738,-0.00674607,70.2996,70.46308,,0.01056762,,69.7411,,
LU0348825331,2026-02-20,69.7411,-0.00884268,-0.01531643,-0.00636294,70.453329,70.444543,,0.01041867,,71.1335,,
LU0348825331,2026-02-23,71.1335,0.01996527,-0.00114162,0.01540229,70.582157,70.479723,,0.01101107,,69.9333,,
LU0348825331,2026-02-24,69.9333,-0.0168725,-0.01535124,-0.00527423,70.454643,70.50419,,0.01120856,,70.3869,,
LU0348825331,2026-02-25,70.3869,0.00648618,0.00879998,-0.00283621,70.336371,70.529787,,0.01121589,,69.3713,,
LU0348825331,2026-02-26,69.3713,-0.01442882,-0.01409826,-0.01742178,70.100329,70.492923,,0.01129778,,69.6418,,
LU0348825331,2026-02-27,69.6418,0.00389931,-0.00142384,-0.01164312,70.0816,70.444943,,0.01120401,,68.7943,,
LU0348825331,2026-03-02,68.7943,-0.01216942,-0.03288465,-0.03378249,69.857457,70.36291,,0.01137654,,67.3083,,
LU0348825331,2026-03-03,67.3083,-0.02160063,-0.03753577,-0.07323054,69.509914,70.24733,,0.01192167,,66.3574,,
LU0348825331,2026-03-04,66.3574,-0.01412753,-0.05724787,-0.08702496,68.827614,70.09787,,0.01211987,,66.5357,,
LU0348825331,2026-03-05,66.5357,0.00268696,-0.04087569,-0.06679168,68.342243,69.976137,,0.01207511,,67.2948,,
LU0348825331,2026-03-06,67.2948,0.01140891,-0.03370102,-0.03289281,67.900514,69.884147,,0.0123022,,66.6625,,
LU0348825331,2026-03-09,66.6625,-0.00939597,-0.03098803,-0.04512496,67.513543,69.76276,,0.01235257,,68.2383,,
LU0348825331,2026-03-10,68.2383,0.02363848,0.01381702,-0.01974212,67.313043,69.684467,,0.01313243,,68.1405,,
LU0348825331,2026-03-11,68.1405,-0.00143321,0.02687116,-0.01471696,67.219643,69.60244,,0.01313055,,67.6297,,
LU0348825331,2026-03-12,67.6297,-0.00749628,0.0164423,-0.01507755,67.265557,69.508023,,0.0131802,,66.9058,,
LU0348825331,2026-03-13,66.9058,-0.01070388,-0.00578054,-0.04735611,67.3439,69.364897,,0.01309892,,67.3637,,
LU0348825331,2026-03-16,67.3637,0.00684395,0.01051866,-0.04888325,67.462186,69.18946,,0.01256219,,67.0623,,
LU0348825331,2026-03-17,67.0623,-0.00447422,-0.01723372,-0.05830951,67.428971,69.002117,,0.01255301,,67.5755,,
LU0348825331,2026-03-18,67.5755,0.00765259,-0.00829169,-0.04854865,67.5594,68.87804,,0.01229906,,65.5812,,
LU0348825331,2026-03-19,65.5812,-0.02951218,-0.03028995,-0.06007633,67.179814,68.744627,,0.01266388,,64.8294,,
LU0348825331,2026-03-20,64.8294,-0.01146365,-0.03103468,-0.07864753,66.7068,68.578513,,0.01273926,,62.5642,,
LU0348825331,2026-03-23,62.5642,-0.03494094,-0.07124757,-0.10290775,65.983157,68.343567,,0.01401674,,64.3988,,
LU0348825331,2026-03-24,64.3988,0.02932348,-0.0397168,-0.09467691,65.625014,68.184917,,0.01518346,,65.2417,,
LU0348825331,2026-03-25,65.2417,0.01308875,-0.03453619,-0.06708678,65.321871,68.070807,,0.01539942,,63.8826,,
LU0348825331,2026-03-26,63.8826,-0.02083177,-0.02590072,-0.09240782,64.867629,67.85917,,0.015084,,64.0428,,
LU0348825331,2026-03-27,64.0428,0.00250773,-0.01213338,-0.0768113,64.362957,67.633067,,0.01497014,,63.6991,,
LU0348825331,2026-03-30,63.6991,-0.00536672,0.01813977,-0.08533237,64.094086,67.382543,,0.01488575,,63.3422,,
LU0348825331,2026-03-31,63.3422,-0.0056029,-0.01640714,-0.07925221,63.881629,67.126497,,0.01488899,,64.955,,
LU0348825331,2026-04-01,64.955,0.0254617,-0.00439443,-0.034963,64.223171,66.9659,,0.01554058,,64.3553,,
LU0348825331,2026-04-02,64.3553,-0.00923255,0.00739951,-0.03017147,64.216957,66.765633,,0.01545797,,66.5002,,
LU0348825331,2026-04-08,66.5002,0.03332903,0.03837121,-0.00053355,64.396743,66.657603,,0.01671555,,66.253,,
LU0348825331,2026-04-09,66.253,-0.00371728,0.04009319,-0.01548114,64.735371,66.49492,,0.01623816,,66.8009,,
LU0348825331,2026-04-10,66.8009,0.00826981,0.05460341,0.00207613,65.129386,66.390507,,0.01610936,,66.2805,,
LU0348825331,2026-04-13,66.2805,-0.00779031,0.02040644,-0.02869063,65.498157,66.253627,,0.01608031,,67.0176,,
LU0348825331,2026-04-14,67.0176,0.01112092,0.04136878,-0.01647919,66.023214,66.17517,,0.01606934,,67.1512,,
LU0348825331,2026-04-15,67.1512,0.00199351,0.00978944,-0.00707529,66.336957,66.09215,,0.01605352,,68.8662,,
LU0348825331,2026-04-16,68.8662,0.02553938,0.03944274,0.0293009,66.981371,66.094547,,0.01660323,,68.5445,,
LU0348825331,2026-04-17,68.5445,-0.00467138,0.02610144,0.01752873,67.273414,66.135753,,0.0161347,,68.8846,,
LU0348825331,2026-04-20,68.8846,0.00496174,0.03928908,0.02717324,67.649357,66.219993,,0.01591081,,69.0903,,
LU0348825331,2026-04-21,69.0903,0.00298615,0.0309277,0.02241641,67.976414,66.305147,,0.01591172,,68.6221,,
LU0348825331,2026-04-22,68.6221,-0.00677664,0.0219043,0.04636847,68.310929,66.34939,,0.01586456,,67.7512,,
LU0348825331,2026-04-23,67.7512,-0.01269125,-0.01619082,0.04506906,68.415729,66.38568,,0.01594581,,67.9181,,
LU0348825331,2026-04-24,67.9181,0.00246343,-0.00913859,0.0855745,68.525286,66.375007,,0.01537169,,67.7818,,
LU0348825331,2026-04-27,67.7818,-0.00200683,-0.01600938,0.05253203,68.370371,66.36305,,0.01537377,,67.0536,,
LU0348825331,2026-04-28,67.0536,-0.0107433,-0.02947881,0.02777212,68.157386,66.343847,,0.01543705,,68.1482,,
LU0348825331,2026-04-29,68.1482,0.01632425,-0.00690594,0.06677249,68.052186,66.38526,,0.01558377,,67.3252,,
LU0348825331,2026-04-30,67.3252,-0.01207662,-0.00628771,0.05125322,67.800029,66.383977,,0.01570615,,68.0116,,
LU0348825331,2026-05-04,68.0116,0.01019529,0.00137666,0.06770111,67.712814,66.41562,,0.01578416,,67.7043,,
LU0348825331,2026-05-05,67.7043,-0.00451835,-0.00114337,0.06886562,67.706114,66.419913,,0.01575388,,68.791,,
LU0348825331,2026-05-06,68.791,0.01605068,0.02591061,0.05905627,67.830814,66.526907,,0.01499547,,70.0881,,
LU0348825331,2026-05-07,70.0881,0.01885566,0.0284659,0.08908046,68.160286,66.702197,,0.01509519,,69.7324,,
LU0348825331,2026-05-08,69.7324,-0.00507504,0.03575481,0.04860437,68.542971,66.941137,,0.01347691,,70.0526,,
LU0348825331,2026-05-11,70.0526,0.00459184,0.03000959,0.05734986,68.815029,67.129597,,0.01261384,,70.1152,,
LU0348825331,2026-05-12,70.1152,0.00089361,0.03560926,0.0496146,69.2136,67.292047,,0.01247428,,70.6957,,
LU0348825331,2026-05-13,70.6957,0.00827923,0.02768822,0.06661386,69.597043,67.51915,,0.01173327,,68.976,,
LU0348825331,2026-05-15,68.976,-0.02432538,-0.01586717,0.02922217,69.778714,67.68359,,0.01274987,,68.3713,,
LU0348825331,2026-05-18,68.3713,-0.00876682,-0.0195189,0.01816944,69.718757,67.83933,,0.01283463,,68.5433,,
LU0348825331,2026-05-19,68.5433,0.00251568,-0.02154524,-0.0046888,69.498071,68.0127,,0.0127474,,68.3745,,
LU0348825331,2026-05-20,68.3745,-0.00246268,-0.02482629,-0.00248014,69.304086,68.126683,,0.01205304,,67.3805,,
LU0348825331,2026-05-21,67.3805,-0.01453758,-0.04689394,-0.02183507,68.922357,68.227523,,0.01225067,,68.3074,,
LU0348825331,2026-05-22,68.3074,0.01375621,-0.00969323,-0.01133155,68.6641,68.287763,,0.01100138,,68.8843,,
LU0348825331,2026-05-26,68.8843,0.00844564,0.00750315,0.00382093,68.405329,68.375473,,0.01104577,,68.3918,,
LU0348825331,2026-05-27,68.3918,-0.00714967,-0.00221028,0.00945518,68.321871,68.428503,,0.011071,,67.6191,,
LU0348825331,2026-05-28,67.6191,-0.01129814,-0.01104798,-0.00440236,68.214414,68.473123,,0.01117959,,67.8004,,
LU0348825331,2026-05-29,67.8004,0.0026812,0.00623177,0.00027441,68.108286,68.499217,,0.0110196,,67.626,,
LU0348825331,2026-06-01,67.626,-0.00257226,-0.00997549,0.00853645,68.001357,68.515043,,0.01102872,,69.4956,,
LU0348825331,2026-06-02,69.4956,0.02764617,0.0088743,0.01977162,68.303514,68.536023,,0.0111947,,68.7041,,
LU0348825331,2026-06-03,68.7041,-0.01138921,0.00456634,0.02048119,68.360186,68.541343,,0.0113592,,68.0621,,
LU0348825331,2026-06-04,68.0621,-0.00934442,0.0065514,0.00074252,68.242729,68.513927,,0.0114468,,67.0105,,
LU0348825331,2026-06-05,67.0105,-0.0154506,-0.01165037,-0.0102475,68.0454,68.4446,,0.01174308,,65.6201,,
LU0348825331,2026-06-08,65.6201,-0.02074899,-0.02966167,-0.04609469,67.759829,68.344533,,0.01223187,,66.1694,,
LU0348825331,2026-06-09,66.1694,0.00837091,-0.04786202,-0.05109533,67.526829,68.291807,,0.19971873,,65.604,,
LU0348825331,2026-06-10,65.604,-0.00854474,-0.04512249,-0.06350371,67.237971,68.21467,,0.20099341,,65.1573,65.6462,
LU0348825331,2026-06-11,65.1573,-0.00680904,-0.04267867,-0.07071077,66.618214,68.127187,,0.19961532,,66.5564,65.0393,
LU0348825331,2026-06-12,66.5564,0.02147265,-0.00677655,-0.05855094,66.3114,68.110613,,0.204142,,67.6282,66.0509,
LU0348825331,2026-06-15,67.6282,0.01610364,0.0306019,-0.01954013,66.249414,68.09328,,0.20693396,,67.1815,65.6828,
LU0348825331,2026-06-16,67.1815,-0.00660523,0.01529559,-0.0260163,66.273843,68.08849,,0.20557925,,67.1639,66.302,
LU0348825331,2026-06-17,67.1639,-0.00026198,0.02377751,-0.01765946,66.494386,68.060233,,0.20518365,,66.4214,66.6511,
LU0348825331,2026-06-18,66.4214,-0.01105505,0.01940074,-0.03095707,66.530386,68.01747,,0.20139037,,66.5506,66.892,
LU0348825331,2026-06-22,66.5506,0.00194516,-0.01593418,-0.02571903,66.665614,67.94279,,0.19224841,,64.7865,67.8114,
LU0348825331,2026-06-24,64.7865,-0.02650765,-0.03539699,-0.05154493,66.612643,67.76607,,0.20554293,,64.4081,67.073,
LU0348825331,2026-06-25,64.4081,-0.00584072,-0.03031101,-0.06498143,66.305743,67.588593,,0.20462357,,62.8086,67.7055,
LU0348825331,2026-06-26,62.8086,-0.02483383,-0.05439211,-0.08163552,65.617229,67.347127,,0.21425746,,63.9234,68.3744,
LU0348825331,2026-06-29,63.9234,0.01774916,-0.03947673,-0.05718255,65.151786,67.140733,,0.22074292,,64.3314,67.4085,
LU0348825331,2026-06-30,64.3314,0.00638264,-0.03334606,-0.05116489,64.747143,66.92859,,0.21293268,,63.6153,67.2253,
LU0348825331,2026-07-02,63.6153,-0.01113142,-0.01230901,-0.08461399,64.346271,66.7499,,0.21369034,,64.4771,66.9646,
LU0348825331,2026-07-03,64.4771,0.01354706,0.02656483,-0.06152471,64.050057,66.620093,,0.21839468,,65.0114,66.2705,
LU0348825331,2026-07-06,65.0114,0.00828666,0.01702037,-0.02983264,64.082186,66.502363,,0.22048524,,64.3093,67.4719,
LU0348825331,2026-07-07,64.3093,-0.01079964,-0.00034353,-0.0403101,64.068071,66.366857,,0.21878683,,65.4089,,
LU0348825331,2026-07-08,65.4089,0.01709862,0.01674921,-0.00321853,64.439543,66.301137,,0.22109628,,65.9281,,
LU0820561818,2025-07-08,8.333,,,,,,,,,8.343,,
LU0820561818,2025-07-09,8.343,0.00120005,,,,,,,,8.3381,,
LU0820561818,2025-07-11,8.3381,-0.00058732,,,,,,,,8.3342,,
LU0820561818,2025-07-14,8.3342,-0.00046773,,,,,,,,8.3015,,
LU0820561818,2025-07-15,8.3015,-0.00392359,,,,,,,,8.2748,,
LU0820561818,2025-07-16,8.2748,-0.00321629,-0.00698428,,,,,,,8.3046,,
LU0820561818,2025-07-17,8.3046,0.0036013,-0.00460266,,8.318457,,,,,8.3327,,
LU0820561818,2025-07-18,8.3327,0.00338367,-0.00064763,,8.318414,,,,,8.349,,
LU0820561818,2025-07-21,8.349,0.00195615,0.00177582,,8.319271,,,,,8.3187,,
LU0820561818,2025-07-22,8.3187,-0.00362918,0.00207191,,8.3165,,,,,8.3339,,
LU0820561818,2025-07-23,8.3339,0.00182721,0.00714217,,8.316457,,,,,8.3614,,
LU0820561818,2025-07-24,8.3614,0.00329978,0.00683958,,8.325014,,,,,8.3657,,
LU0820561818,2025-07-25,8.3657,0.00051427,0.0039603,,8.338,,,,,8.3885,,
LU0820561818,2025-07-28,8.3885,0.00272541,0.00473111,,8.349986,,,,,8.3961,,
LU0820561818,2025-07-29,8.3961,0.000906,0.00930434,,8.359043,,,,,8.3759,,
LU0820561818,2025-07-30,8.3759,-0.00240588,0.00503966,,8.362886,,,,,8.4085,,
LU0820561818,2025-07-31,8.4085,0.00389212,0.00563303,,8.375714,,,,,8.2806,,
LU0820561818,2025-08-01,8.2806,-0.0152108,-0.01017249,,8.3681,,,,,8.3367,,
LU0820561818,2025-08-04,8.3367,0.00677487,-0.00617512,,8.364571,,,,,8.3661,,
LU0820561818,2025-08-05,8.3661,0.00352658,-0.00357309,,8.364629,,,,,8.3458,,
LU0820561818,2025-08-06,8.3458,-0.00242646,-0.00359364,,8.358529,,,,,8.3874,,
LU0820561818,2025-08-07,8.3874,0.00498454,-0.00250937,0.00652826,8.357286,,,,,8.3766,,
LU0820561818,2025-08-08,8.3766,-0.00128765,0.01159336,0.00402733,8.357386,,,,,8.3845,,
LU0820561818,2025-08-11,8.3845,0.0009431,0.00573368,0.00556482,8.353957,,,,,8.3772,,
LU0820561818,2025-08-12,8.3772,-0.00087065,0.00132678,0.00515946,8.367757,,,,,8.4307,,
LU0820561818,2025-08-13,8.4307,0.00638638,0.01017278,0.01556345,8.381186,,,,,8.4194,,
LU0820561818,2025-08-14,8.4194,-0.00134034,0.00381525,0.01747474,8.3888,,,,,8.3554,,
LU0820561818,2025-08-18,8.3554,-0.00760149,-0.00253086,0.00611709,8.390171,,,,,8.3557,,
LU0820561818,2025-08-19,8.3557,0.0000359,-0.00343491,0.00276021,8.385643,,,,,8.2973,,
LU0820561818,2025-08-20,8.2973,-0.00698924,-0.00953779,-0.00619236,8.374314,8.352433,,,,8.2996,,
LU0820561818,2025-08-21,8.2996,0.0002772,-0.01555031,-0.00229603,8.362186,8.35132,,0.00441743,,8.3147,,
LU0820561818,2025-08-22,8.3147,0.00181936,-0.01243557,-0.00230384,8.353257,8.350377,,0.00442501,,8.3706,,
LU0820561818,2025-08-25,8.3706,0.00672303,0.00181918,0.00110029,8.344671,8.35146,,0.00458986,,8.3655,,
LU0820561818,2025-08-26,8.3655,-0.00060928,0.00117285,-0.00002391,8.336971,8.352503,,0.00459056,,8.3836,,
LU0820561818,2025-08-27,8.3836,0.00216365,0.01040097,-0.00058413,8.341,8.35524,,0.00454092,,8.4014,,
LU0820561818,2025-08-28,8.4014,0.00212319,0.01226565,0.00063125,8.347529,8.35946,,0.00450258,,8.403,,
LU0820561818,2025-08-29,8.403,0.00019044,0.01061975,0.00323547,8.362629,8.36274,,0.00446617,,8.3528,,
LU0820561818,2025-09-02,8.3528,-0.00597406,-0.00212649,-0.00662425,8.370229,8.36341,,0.00457259,,8.3722,,
